2026-02-14 11:40:27 | INFO     | services.db | Database connection established
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.profile_routes | Explicit interest added
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.profile_routes | Explicit interest removed
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.profile_routes | Bulk explicit interests updated
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Profile fetched
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.profile_routes | Implicit interest upgraded to explicit
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.search_routes | Search request received
2026-02-14 11:50:07 | DEBUG    | api.search_routes | Query expansion disabled
2026-02-14 11:50:07 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:50:07 | INFO     | api.search_routes | Search completed
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:07 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:07 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:07 | INFO     | api.search_routes | Search request received
2026-02-14 11:50:07 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:50:07 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:50:07 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:50:07 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:50:07 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:50:07 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:50:07 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:50:38 | WARNING  | services.semantic_expansion | Query expansion failed, using original seed='test', error=
2026-02-14 11:50:38 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:50:38 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:50:38 | INFO     | api.search_routes | Search completed
2026-02-14 11:50:38 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:50:38 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:50:38 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:50:38 | INFO     | main | FastAPI application started successfully
2026-02-14 11:50:38 | INFO     | api.search_routes | Search request received
2026-02-14 11:50:38 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:50:38 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:50:38 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:50:38 | INFO     | services.semantic_expansion | clarify_and_personalize
2026-02-14 11:50:38 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:50:38 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:50:38 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=910): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and intent. If the query is ambiguous and has multiple reasonable interpretations, strong user interests may be used to resolve the ambiguity toward the most personally relevant interpretation. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests must never introduce unrelated concepts. Return ONLY the expanded query as a single line.
2026-02-14 11:51:09 | WARNING  | services.semantic_expansion | Query expansion failed, using original seed='test', error=
2026-02-14 11:51:09 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:51:09 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:51:09 | INFO     | api.search_routes | Search completed
2026-02-14 11:51:09 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:51:09 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:51:09 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:51:09 | INFO     | main | FastAPI application started successfully
2026-02-14 11:51:09 | INFO     | api.search_routes | Search request received
2026-02-14 11:51:09 | WARNING  | services.semantic_expansion | expand_query called with empty seed.
2026-02-14 11:51:09 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:51:09 | INFO     | api.search_routes | Search completed
2026-02-14 11:51:09 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:51:09 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:51:09 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:51:09 | INFO     | main | FastAPI application started successfully
2026-02-14 11:51:09 | INFO     | api.search_routes | Search request received
2026-02-14 11:51:09 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:51:09 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:09 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:09 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:09 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:51:09 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:51:09 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:51:40 | WARNING  | services.semantic_expansion | Query expansion failed, using original seed='machine learning', error=
2026-02-14 11:51:40 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:51:40 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:51:40 | INFO     | api.search_routes | Search completed
2026-02-14 11:51:40 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:51:40 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:51:40 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:51:40 | INFO     | main | FastAPI application started successfully
2026-02-14 11:51:40 | INFO     | api.search_routes | Search request received
2026-02-14 11:51:40 | DEBUG    | services.semantic_expansion | Query expansion cache miss
2026-02-14 11:51:40 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:40 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:40 | INFO     | services.semantic_expansion | clarify_only
2026-02-14 11:51:40 | DEBUG    | services.semantic_expansion | Profile explicit_interests not a list; skipping explicit extraction.
2026-02-14 11:51:40 | DEBUG    | services.semantic_expansion | Profile implicit_interests not a dict; skipping implicit extraction.
2026-02-14 11:51:40 | INFO     | services.semantic_expansion | [Personalization] Full system prompt before truncation (len=978): Expand the user's query into a Google search–optimized query. Use concise keyword-style phrasing, not full sentences. Preserve the user's original topic and breadth; do NOT narrow, reinterpret, or resolve ambiguity using user interests. If the query has multiple common interpretations, retain all major interpretations. Add only widely accepted retrieval signals when they clearly match the user's intent. If the query contains comparative or superlative terms (e.g., best, top, greatest, worst), include common list/ranking signals such as: list, ranking, top, greatest, or ‘of all time’Parentheses may be used ONLY for common aliases or abbreviations. Do NOT add examples, explanations, stylistic descriptions, or exclusions. Do NOT mention unrelated domains, even negatively. User interests may influence wording only when they clearly overlap the query topic, and must never introduce new concepts or remove interpretations. Return ONLY the expanded query as a single line.
2026-02-14 11:52:11 | WARNING  | services.semantic_expansion | Query expansion failed, using original seed='C++ programming', error=
2026-02-14 11:52:11 | DEBUG    | services.semantic_expansion | Query expansion complete
2026-02-14 11:52:11 | DEBUG    | api.search_routes | Query logged to database
2026-02-14 11:52:11 | INFO     | api.search_routes | Search completed
2026-02-14 11:52:11 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:11 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:54 | INFO     | services.db | Database connection established
2026-02-14 11:52:54 | DEBUG    | services.db | Database collections initialized
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.auth_routes | User registered successfully
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Registration failed: missing credentials
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Registration failed: missing credentials
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Registration failed: duplicate or invalid user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | api.auth_routes | User login successful
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Login failed: invalid credentials
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Login attempt: missing credentials
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | WARNING  | api.auth_routes | Login attempt: missing credentials
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | ERROR    | services.logging_service | Failed to log query
Traceback (most recent call last):
  File "c:\Users\ssnip\Downloads\AI-Search-Engine\backend\services\logging_service.py", line 16, in log_query
    queries_col.insert_one(doc)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1175, in __call__
    return self._mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1179, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1234, in _execute_mock_call
    raise effect
Exception: Database connection error
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | ERROR    | services.logging_service | Failed to log interaction
Traceback (most recent call last):
  File "c:\Users\ssnip\Downloads\AI-Search-Engine\backend\services\logging_service.py", line 38, in log_interaction
    interactions_col.insert_one(doc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1175, in __call__
    return self._mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1179, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1234, in _execute_mock_call
    raise effect
Exception: Write operation failed
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | ERROR    | services.logging_service | Failed to log feedback
Traceback (most recent call last):
  File "c:\Users\ssnip\Downloads\AI-Search-Engine\backend\services\logging_service.py", line 66, in log_feedback
    interactions_col.delete_many({
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
        "user_id": user_id,
        ^^^^^^^^^^^^^^^^^^^
        "clicked_url": result_url,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
        "action_type": {"$in": ["positive_feedback", "negative_feedback"]},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    })
    ^^
  File "C:\Python314\Lib\unittest\mock.py", line 1175, in __call__
    return self._mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1179, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1234, in _execute_mock_call
    raise effect
Exception: Delete operation failed
2026-02-14 11:52:55 | ERROR    | services.logging_service | Failed to log feedback
Traceback (most recent call last):
  File "c:\Users\ssnip\Downloads\AI-Search-Engine\backend\services\logging_service.py", line 79, in log_feedback
    interactions_col.insert_one(doc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1175, in __call__
    return self._mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1179, in _mock_call
    return self._execute_mock_call(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Python314\Lib\unittest\mock.py", line 1234, in _execute_mock_call
    raise effect
Exception: Insert operation failed
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Interaction document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Feedback document inserted
2026-02-14 11:52:55 | DEBUG    | services.logging_service | Query document inserted
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:52:55 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:52:55 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Building user profile
2026-02-14 11:52:55 | DEBUG    | services.user_profile_service | Profile aggregation complete
2026-02-14 11:52:55 | INFO     | services.user_profile_service | User profile saved
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | DEBUG    | api.profile_routes | Fetching profile for user
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application shutdown complete
2026-02-14 11:52:55 | INFO     | main | FastAPI application startup initiated
2026-02-14 11:52:55 | INFO     | main | FastAPI application started successfully
